id,user_id,record_date,record_time_slot,attendance_type,note,source,is_approved,approved_by,approved_at,created_at,updated_at,deleted_at
1243,18,2025-10-09,full_day,onsite,,self,True,5,2025-10-09 17:41:00,2025-10-09 09:25:00,2025-10-09 17:41:00,
1244,19,2025-10-09,full_day,remote,,staff,True,5,2025-10-09 17:13:00,2025-10-09 09:25:00,2025-10-09 17:13:00,
1245,20,2025-10-09,full_day,onsite,,self,True,5,2025-10-09 18:00:00,2025-10-09 09:13:00,2025-10-09 18:00:00,
1246,21,2025-10-09,full_day,onsite,,staff,True,4,2025-10-09 17:53:00,2025-10-09 09:19:00,2025-10-09 17:53:00,
1247,22,2025-10-09,full_day,absent,体調不良のため,staff,True,1,2025-10-09 17:03:00,2025-10-09 09:15:00,2025-10-09 17:03:00,
1248,23,2025-10-09,full_day,remote,,self,True,2,2025-10-09 17:37:00,2025-10-09 09:26:00,2025-10-09 17:37:00,
1249,24,2025-10-09,full_day,onsite,,self,True,4,2025-10-09 17:44:00,2025-10-09 09:03:00,2025-10-09 17:44:00,
1250,25,2025-10-09,full_day,onsite,,self,True,2,2025-10-09 17:39:00,2025-10-09 09:16:00,2025-10-09 17:39:00,
1251,1,2025-10-10,full_day,onsite,,self,True,4,2025-10-10 17:17:00,2025-10-10 09:07:00,2025-10-10 17:17:00,
1252,2,2025-10-10,full_day,onsite,,self,True,5,2025-10-10 17:21:00,2025-10-10 09:00:00,2025-10-10 17:21:00,
1253,3,2025-10-10,full_day,onsite,,self,True,1,2025-10-10 17:57:00,2025-10-10 09:00:00,2025-10-10 17:57:00,
1254,4,2025-10-10,full_day,remote,,self,True,5,2025-10-10 17:05:00,2025-10-10 09:25:00,2025-10-10 17:05:00,
1255,5,2025-10-10,full_day,onsite,,self,True,4,2025-10-10 17:43:00,2025-10-10 09:03:00,2025-10-10 17:43:00,
1256,6,2025-10-10,full_day,onsite,,self,True,1,2025-10-10 17:07:00,2025-10-10 09:14:00,2025-10-10 17:07:00,
1257,7,2025-10-10,full_day,onsite,,self,True,1,2025-10-10 17:48:00,2025-10-10 09:08:00,2025-10-10 17:48:00,
1258,8,2025-10-10,full_day,onsite,,staff,True,5,2025-10-10 17:40:00,2025-10-10 09:09:00,2025-10-10 17:40:00,
1259,9,2025-10-10,full_day,remote,,self,True,1,2025-10-10 17:17:00,2025-10-10 09:15:00,2025-10-10 17:17:00,
1260,10,2025-10-10,full_day,onsite,,staff,True,4,2025-10-10 17:07:00,2025-10-10 09:27:00,2025-10-10 17:07:00,
1261,11,2025-10-10,full_day,onsite,,self,True,5,2025-10-10 17:43:00,2025-10-10 09:21:00,2025-10-10 17:43:00,
1262,12,2025-10-10,full_day,onsite,,self,True,2,2025-10-10 17:16:00,2025-10-10 09:29:00,2025-10-10 17:16:00,
1263,13,2025-10-10,full_day,onsite,,staff,True,1,2025-10-10 17:44:00,2025-10-10 09:21:00,2025-10-10 17:44:00,
1264,14,2025-10-10,full_day,remote,,staff,True,4,2025-10-10 17:41:00,2025-10-10 09:21:00,2025-10-10 17:41:00,
1265,15,2025-10-10,full_day,onsite,,self,True,4,2025-10-10 17:17:00,2025-10-10 09:03:00,2025-10-10 17:17:00,
1266,16,2025-10-10,full_day,onsite,,self,True,1,2025-10-10 17:56:00,2025-10-10 09:23:00,2025-10-10 17:56:00,
1267,17,2025-10-10,full_day,remote,,self,True,3,2025-10-10 17:00:00,2025-10-10 09:12:00,2025-10-10 17:00:00,
1268,18,2025-10-10,full_day,onsite,,self,True,2,2025-10-10 17:44:00,2025-10-10 09:13:00,2025-10-10 17:44:00,
1269,19,2025-10-10,full_day,onsite,,staff,True,3,2025-10-10 17:04:00,2025-10-10 09:20:00,2025-10-10 17:04:00,
1270,20,2025-10-10,full_day,remote,,self,True,5,2025-10-10 17:51:00,2025-10-10 09:20:00,2025-10-10 17:51:00,
1271,21,2025-10-10,full_day,onsite,,staff,True,2,2025-10-10 17:21:00,2025-10-10 09:26:00,2025-10-10 17:21:00,
1272,22,2025-10-10,full_day,onsite,,self,True,5,2025-10-10 17:39:00,2025-10-10 09:14:00,2025-10-10 17:39:00,
1273,23,2025-10-10,full_day,onsite,,staff,True,1,2025-10-10 17:58:00,2025-10-10 09:01:00,2025-10-10 17:58:00,
1274,24,2025-10-10,full_day,absent,,staff,True,1,2025-10-10 17:50:00,2025-10-10 09:29:00,2025-10-10 17:50:00,
1275,25,2025-10-10,full_day,remote,,staff,True,1,2025-10-10 17:35:00,2025-10-10 09:01:00,2025-10-10 17:35:00,
1276,1,2025-10-13,full_day,onsite,,self,True,4,2025-10-13 17:14:00,2025-10-13 09:27:00,2025-10-13 17:14:00,
1277,2,2025-10-13,full_day,onsite,,self,True,4,2025-10-13 17:50:00,2025-10-13 09:13:00,2025-10-13 17:50:00,
1278,3,2025-10-13,full_day,onsite,,self,True,1,2025-10-13 17:29:00,2025-10-13 09:16:00,2025-10-13 17:29:00,
1279,4,2025-10-13,full_day,onsite,,staff,True,1,2025-10-13 17:37:00,2025-10-13 09:25:00,2025-10-13 17:37:00,
1280,5,2025-10-13,full_day,onsite,,self,True,3,2025-10-13 17:22:00,2025-10-13 09:13:00,2025-10-13 17:22:00,
1281,6,2025-10-13,full_day,onsite,,self,True,1,2025-10-13 17:03:00,2025-10-13 09:04:00,2025-10-13 17:03:00,
1282,7,2025-10-13,full_day,onsite,,self,True,5,2025-10-13 17:49:00,2025-10-13 09:04:00,2025-10-13 17:49:00,
1283,8,2025-10-13,full_day,onsite,,self,True,1,2025-10-13 17:33:00,2025-10-13 09:18:00,2025-10-13 17:33:00,
1284,9,2025-10-13,full_day,onsite,,self,True,5,2025-10-13 17:54:00,2025-10-13 09:01:00,2025-10-13 17:54:00,
1285,10,2025-10-13,full_day,onsite,,self,True,2,2025-10-13 17:50:00,2025-10-13 09:02:00,2025-10-13 17:50:00,
1286,11,2025-10-13,full_day,remote,,self,True,3,2025-10-13 17:54:00,2025-10-13 09:18:00,2025-10-13 17:54:00,
1287,12,2025-10-13,full_day,onsite,,self,True,2,2025-10-13 17:06:00,2025-10-13 09:14:00,2025-10-13 17:06:00,
1288,13,2025-10-13,full_day,remote,,self,True,1,2025-10-13 17:40:00,2025-10-13 09:07:00,2025-10-13 17:40:00,
1289,14,2025-10-13,full_day,onsite,,self,True,3,2025-10-13 17:51:00,2025-10-13 09:23:00,2025-10-13 17:51:00,
1290,15,2025-10-13,full_day,onsite,,self,True,1,2025-10-13 17:22:00,2025-10-13 09:00:00,2025-10-13 17:22:00,
1291,16,2025-10-13,full_day,remote,,staff,True,5,2025-10-13 17:58:00,2025-10-13 09:24:00,2025-10-13 17:58:00,
1292,17,2025-10-13,full_day,absent,,staff,True,2,2025-10-13 17:12:00,2025-10-13 09:07:00,2025-10-13 17:12:00,
1293,18,2025-10-13,full_day,onsite,,self,True,2,2025-10-13 17:11:00,2025-10-13 09:06:00,2025-10-13 17:11:00,
1294,19,2025-10-13,full_day,absent,体調不良のため,staff,True,1,2025-10-13 17:01:00,2025-10-13 09:04:00,2025-10-13 17:01:00,
1295,20,2025-10-13,full_day,onsite,,self,True,2,2025-10-13 17:19:00,2025-10-13 09:14:00,2025-10-13 17:19:00,
1296,21,2025-10-13,full_day,onsite,,self,True,5,2025-10-13 17:56:00,2025-10-13 09:13:00,2025-10-13 17:56:00,
1297,22,2025-10-13,full_day,onsite,,self,True,2,2025-10-13 17:50:00,2025-10-13 09:06:00,2025-10-13 17:50:00,
1298,23,2025-10-13,full_day,onsite,,self,True,4,2025-10-13 17:40:00,2025-10-13 09:07:00,2025-10-13 17:40:00,
1299,24,2025-10-13,full_day,onsite,,self,True,3,2025-10-13 17:50:00,2025-10-13 09:04:00,2025-10-13 17:50:00,
1300,25,2025-10-13,full_day,onsite,,self,True,5,2025-10-13 17:37:00,2025-10-13 09:28:00,2025-10-13 17:37:00,
1301,1,2025-10-14,full_day,remote,,self,True,5,2025-10-14 17:04:00,2025-10-14 09:05:00,2025-10-14 17:04:00,
1302,2,2025-10-14,full_day,onsite,,self,True,4,2025-10-14 17:11:00,2025-10-14 09:10:00,2025-10-14 17:11:00,
1303,3,2025-10-14,full_day,remote,,self,True,4,2025-10-14 17:30:00,2025-10-14 09:08:00,2025-10-14 17:30:00,
1304,4,2025-10-14,full_day,onsite,,self,True,2,2025-10-14 17:28:00,2025-10-14 09:27:00,2025-10-14 17:28:00,
1305,5,2025-10-14,full_day,remote,,self,True,5,2025-10-14 17:10:00,2025-10-14 09:29:00,2025-10-14 17:10:00,
1306,6,2025-10-14,full_day,onsite,,staff,True,1,2025-10-14 17:18:00,2025-10-14 09:14:00,2025-10-14 17:18:00,
1307,7,2025-10-14,full_day,onsite,,self,True,5,2025-10-14 17:21:00,2025-10-14 09:13:00,2025-10-14 17:21:00,
1308,8,2025-10-14,full_day,onsite,,self,True,3,2025-10-14 17:17:00,2025-10-14 09:12:00,2025-10-14 17:17:00,
1309,9,2025-10-14,full_day,onsite,,self,True,3,2025-10-14 17:57:00,2025-10-14 09:02:00,2025-10-14 17:57:00,
1310,10,2025-10-14,full_day,onsite,,self,True,2,2025-10-14 17:06:00,2025-10-14 09:03:00,2025-10-14 17:06:00,
1311,11,2025-10-14,full_day,onsite,,self,True,3,2025-10-14 17:16:00,2025-10-14 09:09:00,2025-10-14 17:16:00,
1312,12,2025-10-14,full_day,onsite,,staff,True,5,2025-10-14 17:08:00,2025-10-14 09:27:00,2025-10-14 17:08:00,
1313,13,2025-10-14,full_day,onsite,,staff,True,3,2025-10-14 17:18:00,2025-10-14 09:26:00,2025-10-14 17:18:00,
1314,14,2025-10-14,full_day,absent,体調不良のため,staff,True,4,2025-10-14 17:52:00,2025-10-14 09:20:00,2025-10-14 17:52:00,
1315,15,2025-10-14,full_day,onsite,,self,True,2,2025-10-14 17:14:00,2025-10-14 09:23:00,2025-10-14 17:14:00,
1316,16,2025-10-14,full_day,remote,,self,True,4,2025-10-14 17:21:00,2025-10-14 09:25:00,2025-10-14 17:21:00,
1317,17,2025-10-14,full_day,absent,体調不良のため,staff,True,4,2025-10-14 17:49:00,2025-10-14 09:13:00,2025-10-14 17:49:00,
1318,18,2025-10-14,full_day,onsite,,self,True,5,2025-10-14 17:55:00,2025-10-14 09:04:00,2025-10-14 17:55:00,
1319,19,2025-10-14,full_day,remote,,self,True,3,2025-10-14 17:21:00,2025-10-14 09:07:00,2025-10-14 17:21:00,
1320,20,2025-10-14,full_day,remote,,self,True,5,2025-10-14 17:19:00,2025-10-14 09:10:00,2025-10-14 17:19:00,
1321,21,2025-10-14,full_day,onsite,,self,True,2,2025-10-14 18:00:00,2025-10-14 09:10:00,2025-10-14 18:00:00,
1322,22,2025-10-14,full_day,remote,,self,True,2,2025-10-14 18:00:00,2025-10-14 09:12:00,2025-10-14 18:00:00,
1323,23,2025-10-14,full_day,remote,,staff,True,5,2025-10-14 17:28:00,2025-10-14 09:20:00,2025-10-14 17:28:00,
1324,24,2025-10-14,full_day,onsite,,self,True,2,2025-10-14 17:02:00,2025-10-14 09:26:00,2025-10-14 17:02:00,
1325,25,2025-10-14,full_day,onsite,,staff,True,4,2025-10-14 17:18:00,2025-10-14 09:06:00,2025-10-14 17:18:00,
1326,1,2025-10-15,full_day,onsite,,self,True,3,2025-10-15 17:33:00,2025-10-15 09:00:00,2025-10-15 17:33:00,
1327,2,2025-10-15,full_day,absent,,staff,True,4,2025-10-15 17:25:00,2025-10-15 09:03:00,2025-10-15 17:25:00,
1328,3,2025-10-15,full_day,onsite,,self,True,2,2025-10-15 17:08:00,2025-10-15 09:27:00,2025-10-15 17:08:00,
1329,4,2025-10-15,full_day,remote,,staff,True,5,2025-10-15 18:00:00,2025-10-15 09:09:00,2025-10-15 18:00:00,
1330,5,2025-10-15,full_day,remote,,self,True,1,2025-10-15 17:09:00,2025-10-15 09:14:00,2025-10-15 17:09:00,
1331,6,2025-10-15,full_day,onsite,,self,True,5,2025-10-15 17:56:00,2025-10-15 09:15:00,2025-10-15 17:56:00,
1332,7,2025-10-15,full_day,onsite,,self,True,4,2025-10-15 17:22:00,2025-10-15 09:22:00,2025-10-15 17:22:00,
1333,8,2025-10-15,full_day,remote,,self,True,2,2025-10-15 17:26:00,2025-10-15 09:07:00,2025-10-15 17:26:00,
1334,9,2025-10-15,full_day,remote,,self,True,2,2025-10-15 17:44:00,2025-10-15 09:18:00,2025-10-15 17:44:00,
1335,10,2025-10-15,full_day,onsite,,self,True,2,2025-10-15 17:17:00,2025-10-15 09:28:00,2025-10-15 17:17:00,
1336,11,2025-10-15,full_day,onsite,,self,True,2,2025-10-15 17:58:00,2025-10-15 09:15:00,2025-10-15 17:58:00,
1337,12,2025-10-15,full_day,onsite,,self,True,1,2025-10-15 17:48:00,2025-10-15 09:03:00,2025-10-15 17:48:00,
1338,13,2025-10-15,full_day,remote,,self,True,3,2025-10-15 17:13:00,2025-10-15 09:16:00,2025-10-15 17:13:00,
1339,14,2025-10-15,full_day,remote,,self,True,4,2025-10-15 17:54:00,2025-10-15 09:06:00,2025-10-15 17:54:00,
1340,15,2025-10-15,full_day,onsite,,self,True,2,2025-10-15 17:20:00,2025-10-15 09:21:00,2025-10-15 17:20:00,
1341,16,2025-10-15,full_day,onsite,,staff,True,2,2025-10-15 17:45:00,2025-10-15 09:30:00,2025-10-15 17:45:00,
1342,17,2025-10-15,full_day,onsite,,self,True,2,2025-10-15 17:53:00,2025-10-15 09:00:00,2025-10-15 17:53:00,
1343,18,2025-10-15,full_day,onsite,,self,True,4,2025-10-15 17:10:00,2025-10-15 09:02:00,2025-10-15 17:10:00,
1344,19,2025-10-15,full_day,onsite,,staff,True,3,2025-10-15 17:11:00,2025-10-15 09:06:00,2025-10-15 17:11:00,
1345,20,2025-10-15,full_day,onsite,,self,True,1,2025-10-15 17:53:00,2025-10-15 09:20:00,2025-10-15 17:53:00,
1346,21,2025-10-15,full_day,onsite,,self,True,3,2025-10-15 17:28:00,2025-10-15 09:01:00,2025-10-15 17:28:00,
1347,22,2025-10-15,full_day,remote,,self,True,2,2025-10-15 17:23:00,2025-10-15 09:29:00,2025-10-15 17:23:00,
1348,23,2025-10-15,full_day,remote,,staff,True,1,2025-10-15 17:21:00,2025-10-15 09:26:00,2025-10-15 17:21:00,
1349,24,2025-10-15,full_day,onsite,,self,True,1,2025-10-15 17:51:00,2025-10-15 09:26:00,2025-10-15 17:51:00,
1350,25,2025-10-15,full_day,onsite,,staff,True,5,2025-10-15 17:06:00,2025-10-15 09:26:00,2025-10-15 17:06:00,
1351,1,2025-10-16,full_day,onsite,,self,True,5,2025-10-16 17:25:00,2025-10-16 09:30:00,2025-10-16 17:25:00,
1352,2,2025-10-16,full_day,onsite,,self,True,2,2025-10-16 17:00:00,2025-10-16 09:12:00,2025-10-16 17:00:00,
1353,3,2025-10-16,full_day,onsite,,self,True,1,2025-10-16 17:42:00,2025-10-16 09:26:00,2025-10-16 17:42:00,
1354,4,2025-10-16,full_day,onsite,,staff,True,2,2025-10-16 17:26:00,2025-10-16 09:09:00,2025-10-16 17:26:00,
1355,5,2025-10-16,full_day,onsite,,self,True,5,2025-10-16 17:10:00,2025-10-16 09:08:00,2025-10-16 17:10:00,
1356,6,2025-10-16,full_day,remote,,self,True,2,2025-10-16 17:21:00,2025-10-16 09:05:00,2025-10-16 17:21:00,
1357,7,2025-10-16,full_day,onsite,,self,True,4,2025-10-16 17:04:00,2025-10-16 09:10:00,2025-10-16 17:04:00,
1358,8,2025-10-16,full_day,absent,体調不良のため,staff,True,4,2025-10-16 17:24:00,2025-10-16 09:23:00,2025-10-16 17:24:00,
1359,9,2025-10-16,full_day,onsite,,self,True,5,2025-10-16 17:48:00,2025-10-16 09:28:00,2025-10-16 17:48:00,
1360,10,2025-10-16,full_day,remote,,self,True,5,2025-10-16 17:05:00,2025-10-16 09:01:00,2025-10-16 17:05:00,
1361,11,2025-10-16,full_day,onsite,,staff,True,2,2025-10-16 17:41:00,2025-10-16 09:01:00,2025-10-16 17:41:00,
1362,12,2025-10-16,full_day,remote,,self,True,3,2025-10-16 17:08:00,2025-10-16 09:08:00,2025-10-16 17:08:00,
1363,13,2025-10-16,full_day,onsite,,self,True,4,2025-10-16 17:41:00,2025-10-16 09:26:00,2025-10-16 17:41:00,
1364,14,2025-10-16,full_day,onsite,,self,True,2,2025-10-16 17:34:00,2025-10-16 09:01:00,2025-10-16 17:34:00,
1365,15,2025-10-16,full_day,onsite,,self,True,2,2025-10-16 17:38:00,2025-10-16 09:27:00,2025-10-16 17:38:00,
1366,16,2025-10-16,full_day,remote,,self,True,1,2025-10-16 17:55:00,2025-10-16 09:15:00,2025-10-16 17:55:00,
1367,17,2025-10-16,full_day,onsite,,self,True,2,2025-10-16 17:05:00,2025-10-16 09:05:00,2025-10-16 17:05:00,
1368,18,2025-10-16,full_day,onsite,,self,True,1,2025-10-16 17:27:00,2025-10-16 09:23:00,2025-10-16 17:27:00,
1369,19,2025-10-16,full_day,onsite,,self,True,2,2025-10-16 17:38:00,2025-10-16 09:07:00,2025-10-16 17:38:00,
1370,20,2025-10-16,full_day,onsite,,self,True,4,2025-10-16 17:05:00,2025-10-16 09:30:00,2025-10-16 17:05:00,
1371,21,2025-10-16,full_day,onsite,,self,True,4,2025-10-16 17:32:00,2025-10-16 09:19:00,2025-10-16 17:32:00,
1372,22,2025-10-16,full_day,remote,,staff,True,4,2025-10-16 17:27:00,2025-10-16 09:27:00,2025-10-16 17:27:00,
1373,23,2025-10-16,full_day,absent,体調不良のため,staff,True,3,2025-10-16 17:38:00,2025-10-16 09:17:00,2025-10-16 17:38:00,
1374,24,2025-10-16,full_day,remote,,self,True,3,2025-10-16 17:24:00,2025-10-16 09:17:00,2025-10-16 17:24:00,
1375,25,2025-10-16,full_day,onsite,,self,True,2,2025-10-16 17:09:00,2025-10-16 09:29:00,2025-10-16 17:09:00,
1376,1,2025-10-17,full_day,onsite,,self,True,4,2025-10-17 18:00:00,2025-10-17 09:12:00,2025-10-17 18:00:00,
1377,2,2025-10-17,full_day,remote,,self,True,5,2025-10-17 17:04:00,2025-10-17 09:13:00,2025-10-17 17:04:00,
1378,3,2025-10-17,full_day,absent,体調不良のため,staff,True,1,2025-10-17 17:24:00,2025-10-17 09:05:00,2025-10-17 17:24:00,
1379,4,2025-10-17,full_day,onsite,,self,True,3,2025-10-17 17:32:00,2025-10-17 09:22:00,2025-10-17 17:32:00,
1380,5,2025-10-17,full_day,onsite,,self,True,4,2025-10-17 17:47:00,2025-10-17 09:07:00,2025-10-17 17:47:00,
1381,6,2025-10-17,full_day,onsite,,self,True,1,2025-10-17 17:44:00,2025-10-17 09:21:00,2025-10-17 17:44:00,
1382,7,2025-10-17,full_day,remote,,self,True,2,2025-10-17 17:16:00,2025-10-17 09:07:00,2025-10-17 17:16:00,
1383,8,2025-10-17,full_day,absent,,staff,True,2,2025-10-17 17:00:00,2025-10-17 09:02:00,2025-10-17 17:00:00,
1384,9,2025-10-17,full_day,absent,体調不良のため,staff,True,4,2025-10-17 17:45:00,2025-10-17 09:28:00,2025-10-17 17:45:00,
1385,10,2025-10-17,full_day,absent,体調不良のため,staff,True,4,2025-10-17 17:10:00,2025-10-17 09:08:00,2025-10-17 17:10:00,
1386,11,2025-10-17,full_day,remote,,self,True,4,2025-10-17 17:48:00,2025-10-17 09:28:00,2025-10-17 17:48:00,
1387,12,2025-10-17,full_day,onsite,,self,True,3,2025-10-17 17:52:00,2025-10-17 09:04:00,2025-10-17 17:52:00,
1388,13,2025-10-17,full_day,remote,,self,True,1,2025-10-17 17:10:00,2025-10-17 09:26:00,2025-10-17 17:10:00,
1389,14,2025-10-17,full_day,remote,,self,True,3,2025-10-17 17:46:00,2025-10-17 09:13:00,2025-10-17 17:46:00,
1390,15,2025-10-17,full_day,onsite,,staff,True,2,2025-10-17 17:32:00,2025-10-17 09:30:00,2025-10-17 17:32:00,
1391,16,2025-10-17,full_day,onsite,,staff,True,1,2025-10-17 17:47:00,2025-10-17 09:05:00,2025-10-17 17:47:00,
1392,17,2025-10-17,full_day,remote,,self,True,5,2025-10-17 17:06:00,2025-10-17 09:27:00,2025-10-17 17:06:00,
1393,18,2025-10-17,full_day,onsite,,self,True,3,2025-10-17 17:04:00,2025-10-17 09:10:00,2025-10-17 17:04:00,
1394,19,2025-10-17,full_day,remote,,self,True,1,2025-10-17 17:00:00,2025-10-17 09:01:00,2025-10-17 17:00:00,
1395,20,2025-10-17,full_day,absent,体調不良のため,staff,True,5,2025-10-17 17:50:00,2025-10-17 09:03:00,2025-10-17 17:50:00,
1396,21,2025-10-17,full_day,remote,,self,True,3,2025-10-17 17:59:00,2025-10-17 09:15:00,2025-10-17 17:59:00,
1397,22,2025-10-17,full_day,remote,,self,True,3,2025-10-17 17:20:00,2025-10-17 09:26:00,2025-10-17 17:20:00,
1398,23,2025-10-17,full_day,remote,,self,True,1,2025-10-17 17:22:00,2025-10-17 09:27:00,2025-10-17 17:22:00,
1399,24,2025-10-17,full_day,remote,,self,True,4,2025-10-17 17:46:00,2025-10-17 09:26:00,2025-10-17 17:46:00,
1400,25,2025-10-17,full_day,onsite,,self,True,3,2025-10-17 18:00:00,2025-10-17 09:22:00,2025-10-17 18:00:00,
1401,1,2025-10-20,full_day,remote,,self,True,4,2025-10-20 17:32:00,2025-10-20 09:13:00,2025-10-20 17:32:00,
1402,2,2025-10-20,full_day,onsite,,staff,True,3,2025-10-20 17:55:00,2025-10-20 09:01:00,2025-10-20 17:55:00,
1403,3,2025-10-20,full_day,remote,,self,True,4,2025-10-20 17:25:00,2025-10-20 09:23:00,2025-10-20 17:25:00,
1404,4,2025-10-20,full_day,remote,,self,True,4,2025-10-20 17:42:00,2025-10-20 09:27:00,2025-10-20 17:42:00,
1405,5,2025-10-20,full_day,remote,,self,True,2,2025-10-20 17:45:00,2025-10-20 09:04:00,2025-10-20 17:45:00,
1406,6,2025-10-20,full_day,onsite,,staff,True,1,2025-10-20 17:19:00,2025-10-20 09:26:00,2025-10-20 17:19:00,
1407,7,2025-10-20,full_day,remote,,staff,True,4,2025-10-20 17:07:00,2025-10-20 09:15:00,2025-10-20 17:07:00,
1408,8,2025-10-20,full_day,onsite,,staff,True,1,2025-10-20 17:06:00,2025-10-20 09:13:00,2025-10-20 17:06:00,
1409,9,2025-10-20,full_day,onsite,,self,True,3,2025-10-20 17:14:00,2025-10-20 09:23:00,2025-10-20 17:14:00,
1410,10,2025-10-20,full_day,onsite,,self,True,5,2025-10-20 17:40:00,2025-10-20 09:23:00,2025-10-20 17:40:00,
1411,11,2025-10-20,full_day,onsite,,self,True,5,2025-10-20 17:49:00,2025-10-20 09:29:00,2025-10-20 17:49:00,
1412,12,2025-10-20,full_day,remote,,self,True,4,2025-10-20 17:41:00,2025-10-20 09:20:00,2025-10-20 17:41:00,
1413,13,2025-10-20,full_day,absent,,staff,True,4,2025-10-20 17:51:00,2025-10-20 09:08:00,2025-10-20 17:51:00,
1414,14,2025-10-20,full_day,onsite,,self,True,5,2025-10-20 17:59:00,2025-10-20 09:06:00,2025-10-20 17:59:00,
1415,15,2025-10-20,full_day,onsite,,staff,True,3,2025-10-20 17:24:00,2025-10-20 09:18:00,2025-10-20 17:24:00,
1416,16,2025-10-20,full_day,onsite,,self,True,4,2025-10-20 17:20:00,2025-10-20 09:24:00,2025-10-20 17:20:00,
1417,17,2025-10-20,full_day,onsite,,self,True,5,2025-10-20 17:37:00,2025-10-20 09:07:00,2025-10-20 17:37:00,
1418,18,2025-10-20,full_day,remote,,self,True,3,2025-10-20 17:53:00,2025-10-20 09:07:00,2025-10-20 17:53:00,
1419,19,2025-10-20,full_day,onsite,,staff,True,1,2025-10-20 17:38:00,2025-10-20 09:10:00,2025-10-20 17:38:00,
1420,20,2025-10-20,full_day,absent,体調不良のため,staff,True,1,2025-10-20 17:17:00,2025-10-20 09:22:00,2025-10-20 17:17:00,
1421,21,2025-10-20,full_day,onsite,,self,True,4,2025-10-20 17:03:00,2025-10-20 09:25:00,2025-10-20 17:03:00,
1422,22,2025-10-20,full_day,onsite,,self,True,2,2025-10-20 17:44:00,2025-10-20 09:23:00,2025-10-20 17:44:00,
1423,23,2025-10-20,full_day,absent,,staff,True,2,2025-10-20 17:54:00,2025-10-20 09:12:00,2025-10-20 17:54:00,
1424,24,2025-10-20,full_day,onsite,,self,True,5,2025-10-20 17:25:00,2025-10-20 09:10:00,2025-10-20 17:25:00,
1425,25,2025-10-20,full_day,onsite,,self,True,4,2025-10-20 17:04:00,2025-10-20 09:16:00,2025-10-20 17:04:00,
1426,1,2025-10-21,full_day,onsite,,self,True,5,2025-10-21 17:25:00,2025-10-21 09:03:00,2025-10-21 17:25:00,
1427,2,2025-10-21,full_day,onsite,,self,True,3,2025-10-21 17:29:00,2025-10-21 09:20:00,2025-10-21 17:29:00,
1428,3,2025-10-21,full_day,remote,,self,True,2,2025-10-21 17:13:00,2025-10-21 09:06:00,2025-10-21 17:13:00,
1429,4,2025-10-21,full_day,onsite,,self,True,5,2025-10-21 17:06:00,2025-10-21 09:21:00,2025-10-21 17:06:00,
1430,5,2025-10-21,full_day,remote,,self,True,4,2025-10-21 17:43:00,2025-10-21 09:26:00,2025-10-21 17:43:00,
1431,6,2025-10-21,full_day,onsite,,self,True,2,2025-10-21 18:00:00,2025-10-21 09:01:00,2025-10-21 18:00:00,
1432,7,2025-10-21,full_day,onsite,,self,True,2,2025-10-21 17:40:00,2025-10-21 09:23:00,2025-10-21 17:40:00,
1433,8,2025-10-21,full_day,onsite,,self,True,3,2025-10-21 17:44:00,2025-10-21 09:19:00,2025-10-21 17:44:00,
1434,9,2025-10-21,full_day,remote,,self,True,1,2025-10-21 17:49:00,2025-10-21 09:14:00,2025-10-21 17:49:00,
1435,10,2025-10-21,full_day,onsite,,self,True,4,2025-10-21 17:23:00,2025-10-21 09:00:00,2025-10-21 17:23:00,
1436,11,2025-10-21,full_day,remote,,self,True,5,2025-10-21 17:14:00,2025-10-21 09:00:00,2025-10-21 17:14:00,
1437,12,2025-10-21,full_day,absent,体調不良のため,staff,True,4,2025-10-21 17:17:00,2025-10-21 09:03:00,2025-10-21 17:17:00,
1438,13,2025-10-21,full_day,remote,,self,True,4,2025-10-21 17:19:00,2025-10-21 09:18:00,2025-10-21 17:19:00,
1439,14,2025-10-21,full_day,onsite,,self,True,1,2025-10-21 17:25:00,2025-10-21 09:17:00,2025-10-21 17:25:00,
1440,15,2025-10-21,full_day,remote,,staff,True,5,2025-10-21 17:34:00,2025-10-21 09:22:00,2025-10-21 17:34:00,
1441,16,2025-10-21,full_day,onsite,,self,True,1,2025-10-21 17:11:00,2025-10-21 09:27:00,2025-10-21 17:11:00,
1442,17,2025-10-21,full_day,remote,,self,True,1,2025-10-21 17:02:00,2025-10-21 09:04:00,2025-10-21 17:02:00,
1443,18,2025-10-21,full_day,onsite,,self,True,1,2025-10-21 17:05:00,2025-10-21 09:03:00,2025-10-21 17:05:00,
1444,19,2025-10-21,full_day,onsite,,self,True,1,2025-10-21 17:15:00,2025-10-21 09:09:00,2025-10-21 17:15:00,
1445,20,2025-10-21,full_day,absent,体調不良のため,staff,True,3,2025-10-21 17:42:00,2025-10-21 09:04:00,2025-10-21 17:42:00,
1446,21,2025-10-21,full_day,onsite,,self,True,5,2025-10-21 17:13:00,2025-10-21 09:22:00,2025-10-21 17:13:00,
1447,22,2025-10-21,full_day,absent,,staff,True,2,2025-10-21 17:02:00,2025-10-21 09:09:00,2025-10-21 17:02:00,
1448,23,2025-10-21,full_day,onsite,,self,True,2,2025-10-21 17:37:00,2025-10-21 09:11:00,2025-10-21 17:37:00,
1449,24,2025-10-21,full_day,remote,,staff,True,3,2025-10-21 17:16:00,2025-10-21 09:12:00,2025-10-21 17:16:00,
