id,user_id,report_date,sleep_rating,stress_rating,meal_rating,bed_time_local,wake_time_local,sleep_minutes,mood_score,created_at,updated_at,deleted_at
695,8,2025-09-15,3,1,3,00:30:00,08:30:00,480,6,2025-09-15 08:45:00,2025-09-15 08:46:00,
696,9,2025-09-15,2,3,3,01:45:00,07:45:00,360,5,2025-09-15 08:40:00,2025-09-15 08:32:00,
697,10,2025-09-15,1,2,2,01:30:00,06:30:00,300,6,2025-09-15 08:59:00,2025-09-15 08:38:00,
698,11,2025-09-15,3,1,3,00:15:00,08:30:00,495,7,2025-09-15 08:48:00,2025-09-15 08:36:00,
699,12,2025-09-15,3,1,2,00:30:00,07:30:00,420,8,2025-09-15 08:43:00,2025-09-15 08:38:00,
700,13,2025-09-15,2,2,3,00:45:00,07:15:00,390,6,2025-09-15 08:55:00,2025-09-15 08:54:00,
701,14,2025-09-15,3,3,2,00:15:00,08:30:00,495,5,2025-09-15 08:44:00,2025-09-15 08:48:00,
702,15,2025-09-15,1,2,3,02:15:00,06:30:00,255,4,2025-09-15 08:36:00,2025-09-15 08:49:00,
703,16,2025-09-15,3,3,3,00:15:00,09:30:00,555,4,2025-09-15 08:45:00,2025-09-15 08:52:00,
704,17,2025-09-15,3,3,3,00:45:00,08:15:00,450,7,2025-09-15 08:32:00,2025-09-15 08:38:00,
705,19,2025-09-15,2,3,1,22:45:00,09:00:00,600,5,2025-09-15 08:55:00,2025-09-15 08:59:00,
706,20,2025-09-15,3,1,1,00:45:00,09:30:00,525,6,2025-09-15 08:43:00,2025-09-15 08:36:00,
707,21,2025-09-15,3,2,3,00:00:00,09:45:00,585,6,2025-09-15 08:45:00,2025-09-15 08:43:00,
708,23,2025-09-15,2,2,2,01:30:00,06:15:00,285,5,2025-09-15 08:41:00,2025-09-15 08:54:00,
709,25,2025-09-15,2,1,3,22:00:00,06:30:00,510,6,2025-09-15 08:47:00,2025-09-15 08:38:00,
710,1,2025-09-16,2,1,2,23:00:00,09:15:00,600,6,2025-09-16 08:51:00,2025-09-16 08:48:00,
711,2,2025-09-16,3,3,3,22:00:00,06:30:00,510,4,2025-09-16 08:53:00,2025-09-16 08:38:00,
712,3,2025-09-16,2,2,1,00:45:00,07:15:00,390,8,2025-09-16 08:37:00,2025-09-16 08:49:00,
713,5,2025-09-16,2,2,3,02:30:00,08:15:00,345,7,2025-09-16 08:47:00,2025-09-16 08:48:00,
714,6,2025-09-16,3,2,2,00:15:00,07:45:00,450,6,2025-09-16 08:49:00,2025-09-16 08:30:00,
715,7,2025-09-16,2,3,1,23:00:00,08:45:00,585,4,2025-09-16 08:37:00,2025-09-16 08:57:00,
716,9,2025-09-16,2,1,3,01:15:00,07:45:00,390,6,2025-09-16 08:49:00,2025-09-16 08:35:00,
717,10,2025-09-16,2,1,3,23:15:00,08:00:00,525,5,2025-09-16 08:51:00,2025-09-16 08:39:00,
718,12,2025-09-16,3,1,3,01:45:00,09:15:00,450,6,2025-09-16 08:57:00,2025-09-16 08:32:00,
719,14,2025-09-16,3,1,3,01:45:00,09:15:00,450,7,2025-09-16 08:42:00,2025-09-16 08:57:00,
720,15,2025-09-16,2,2,3,02:45:00,06:30:00,240,7,2025-09-16 08:51:00,2025-09-16 08:45:00,
721,16,2025-09-16,2,2,2,01:30:00,08:00:00,390,8,2025-09-16 08:45:00,2025-09-16 08:46:00,
722,17,2025-09-16,2,2,3,02:45:00,09:15:00,390,5,2025-09-16 08:41:00,2025-09-16 08:34:00,
723,18,2025-09-16,3,3,3,22:45:00,07:45:00,540,6,2025-09-16 08:40:00,2025-09-16 08:41:00,
724,19,2025-09-16,2,1,3,01:30:00,07:30:00,360,7,2025-09-16 08:58:00,2025-09-16 08:37:00,
725,20,2025-09-16,1,1,3,01:45:00,06:15:00,270,8,2025-09-16 08:32:00,2025-09-16 08:44:00,
726,22,2025-09-16,3,1,2,22:45:00,08:30:00,585,8,2025-09-16 08:45:00,2025-09-16 08:43:00,
727,23,2025-09-16,2,2,2,01:45:00,06:45:00,300,6,2025-09-16 08:37:00,2025-09-16 08:38:00,
728,24,2025-09-16,2,1,1,00:30:00,09:15:00,525,7,2025-09-16 08:57:00,2025-09-16 08:48:00,
729,25,2025-09-16,1,2,3,02:15:00,06:45:00,270,5,2025-09-16 08:54:00,2025-09-16 08:37:00,
730,1,2025-09-17,3,2,2,22:15:00,06:00:00,465,6,2025-09-17 08:46:00,2025-09-17 08:59:00,
731,3,2025-09-17,2,2,3,00:45:00,07:30:00,405,4,2025-09-17 08:34:00,2025-09-17 08:57:00,
732,4,2025-09-17,1,3,3,01:30:00,07:15:00,345,5,2025-09-17 08:35:00,2025-09-17 08:46:00,
733,5,2025-09-17,3,2,2,22:15:00,06:00:00,465,5,2025-09-17 08:55:00,2025-09-17 08:55:00,
734,6,2025-09-17,3,2,3,23:30:00,09:45:00,600,6,2025-09-17 08:37:00,2025-09-17 08:30:00,
735,7,2025-09-17,3,1,1,23:00:00,06:00:00,420,6,2025-09-17 08:55:00,2025-09-17 08:35:00,
736,8,2025-09-17,3,1,1,02:00:00,09:30:00,450,5,2025-09-17 08:34:00,2025-09-17 08:47:00,
737,9,2025-09-17,3,2,3,23:15:00,06:30:00,435,7,2025-09-17 08:54:00,2025-09-17 08:38:00,
738,10,2025-09-17,2,1,3,02:00:00,06:45:00,285,6,2025-09-17 08:31:00,2025-09-17 08:45:00,
739,11,2025-09-17,3,1,3,23:15:00,07:30:00,495,8,2025-09-17 08:38:00,2025-09-17 08:44:00,
740,12,2025-09-17,3,3,2,23:45:00,07:00:00,435,7,2025-09-17 08:35:00,2025-09-17 08:50:00,
741,13,2025-09-17,2,3,2,02:00:00,06:45:00,285,4,2025-09-17 08:39:00,2025-09-17 08:44:00,
742,14,2025-09-17,3,2,2,02:45:00,09:45:00,420,4,2025-09-17 08:44:00,2025-09-17 09:00:00,
743,15,2025-09-17,3,2,3,02:30:00,09:30:00,420,7,2025-09-17 08:43:00,2025-09-17 08:35:00,
744,16,2025-09-17,2,2,2,02:45:00,07:00:00,255,7,2025-09-17 08:49:00,2025-09-17 08:41:00,
745,18,2025-09-17,3,1,2,00:00:00,09:45:00,585,6,2025-09-17 08:41:00,2025-09-17 08:30:00,
746,19,2025-09-17,2,1,3,00:45:00,07:00:00,375,5,2025-09-17 08:36:00,2025-09-17 08:43:00,
747,20,2025-09-17,3,2,2,23:45:00,07:30:00,465,4,2025-09-17 08:34:00,2025-09-17 08:30:00,
748,21,2025-09-17,3,2,3,23:45:00,08:45:00,540,6,2025-09-17 08:52:00,2025-09-17 08:44:00,
749,23,2025-09-17,3,2,3,00:15:00,09:15:00,540,8,2025-09-17 08:31:00,2025-09-17 08:37:00,
750,24,2025-09-17,2,2,2,23:00:00,08:30:00,570,9,2025-09-17 08:44:00,2025-09-17 08:59:00,
751,25,2025-09-17,1,1,1,01:45:00,06:30:00,285,10,2025-09-17 08:46:00,2025-09-17 08:47:00,
752,1,2025-09-18,3,1,3,01:00:00,09:00:00,480,4,2025-09-18 08:36:00,2025-09-18 08:39:00,
753,2,2025-09-18,2,3,3,02:15:00,06:00:00,240,8,2025-09-18 08:52:00,2025-09-18 08:47:00,
754,3,2025-09-18,2,1,3,00:00:00,06:15:00,375,6,2025-09-18 08:50:00,2025-09-18 08:46:00,
755,5,2025-09-18,3,1,3,00:00:00,09:45:00,585,7,2025-09-18 08:49:00,2025-09-18 08:44:00,
756,6,2025-09-18,2,3,2,00:30:00,08:30:00,480,5,2025-09-18 08:46:00,2025-09-18 08:48:00,
757,7,2025-09-18,3,2,3,22:45:00,09:45:00,600,8,2025-09-18 08:31:00,2025-09-18 08:51:00,
758,8,2025-09-18,1,2,2,02:00:00,07:45:00,345,6,2025-09-18 08:52:00,2025-09-18 08:44:00,
759,9,2025-09-18,2,1,2,00:15:00,07:15:00,420,5,2025-09-18 08:42:00,2025-09-18 08:38:00,
760,10,2025-09-18,1,2,3,01:15:00,06:00:00,285,8,2025-09-18 09:00:00,2025-09-18 08:34:00,
761,11,2025-09-18,3,2,3,23:45:00,07:45:00,480,6,2025-09-18 08:58:00,2025-09-18 08:34:00,
762,12,2025-09-18,1,3,3,01:30:00,07:00:00,330,6,2025-09-18 08:35:00,2025-09-18 08:57:00,
763,13,2025-09-18,3,2,3,22:30:00,09:00:00,600,6,2025-09-18 08:59:00,2025-09-18 08:35:00,
764,14,2025-09-18,1,3,3,01:00:00,06:45:00,345,6,2025-09-18 08:40:00,2025-09-18 08:49:00,
765,15,2025-09-18,3,3,3,00:45:00,08:30:00,465,7,2025-09-18 08:40:00,2025-09-18 08:46:00,
766,16,2025-09-18,3,2,3,23:30:00,07:15:00,465,2,2025-09-18 08:43:00,2025-09-18 08:45:00,
767,17,2025-09-18,3,1,3,00:30:00,08:45:00,495,8,2025-09-18 08:42:00,2025-09-18 08:31:00,
768,18,2025-09-18,1,2,2,02:30:00,08:00:00,330,7,2025-09-18 08:47:00,2025-09-18 08:37:00,
769,19,2025-09-18,3,1,2,23:15:00,09:15:00,600,5,2025-09-18 08:52:00,2025-09-18 08:47:00,
770,20,2025-09-18,3,1,3,02:30:00,09:45:00,435,7,2025-09-18 08:40:00,2025-09-18 08:39:00,
771,22,2025-09-18,3,1,3,22:15:00,07:45:00,570,7,2025-09-18 08:51:00,2025-09-18 08:32:00,
772,23,2025-09-18,3,1,1,00:00:00,09:45:00,585,7,2025-09-18 08:34:00,2025-09-18 08:43:00,
773,24,2025-09-18,2,2,3,01:00:00,08:30:00,450,5,2025-09-18 08:37:00,2025-09-18 08:45:00,
774,25,2025-09-18,2,2,3,01:45:00,07:45:00,360,7,2025-09-18 08:43:00,2025-09-18 08:57:00,
775,1,2025-09-19,3,2,3,23:30:00,07:15:00,465,7,2025-09-19 08:49:00,2025-09-19 08:40:00,
776,3,2025-09-19,2,1,3,02:45:00,06:00:00,240,8,2025-09-19 08:55:00,2025-09-19 08:53:00,
777,4,2025-09-19,3,1,3,22:15:00,09:45:00,600,5,2025-09-19 08:59:00,2025-09-19 08:55:00,
778,5,2025-09-19,2,1,2,23:00:00,06:45:00,465,6,2025-09-19 08:34:00,2025-09-19 08:39:00,
779,6,2025-09-19,2,3,3,00:30:00,06:00:00,330,3,2025-09-19 08:39:00,2025-09-19 08:40:00,
780,7,2025-09-19,3,1,3,22:00:00,06:00:00,480,6,2025-09-19 08:56:00,2025-09-19 08:59:00,
781,10,2025-09-19,2,2,3,23:15:00,09:45:00,600,4,2025-09-19 08:48:00,2025-09-19 08:39:00,
782,11,2025-09-19,2,1,2,02:00:00,08:15:00,375,5,2025-09-19 08:32:00,2025-09-19 08:44:00,
783,12,2025-09-19,1,3,3,02:30:00,07:00:00,270,7,2025-09-19 08:37:00,2025-09-19 08:52:00,
784,13,2025-09-19,3,1,3,00:00:00,09:30:00,570,6,2025-09-19 08:52:00,2025-09-19 08:45:00,
785,14,2025-09-19,3,1,3,01:30:00,08:30:00,420,6,2025-09-19 08:56:00,2025-09-19 08:42:00,
786,17,2025-09-19,3,1,3,01:15:00,08:30:00,435,6,2025-09-19 08:44:00,2025-09-19 08:34:00,
787,18,2025-09-19,3,1,3,23:00:00,06:00:00,420,1,2025-09-19 08:33:00,2025-09-19 08:34:00,
788,19,2025-09-19,3,2,3,22:45:00,07:15:00,510,6,2025-09-19 08:39:00,2025-09-19 08:54:00,
789,20,2025-09-19,3,1,3,00:30:00,07:45:00,435,7,2025-09-19 08:33:00,2025-09-19 08:59:00,
790,21,2025-09-19,1,3,3,02:30:00,07:45:00,315,5,2025-09-19 08:41:00,2025-09-19 08:35:00,
791,22,2025-09-19,2,2,3,01:15:00,08:00:00,405,7,2025-09-19 08:31:00,2025-09-19 08:31:00,
792,23,2025-09-19,3,1,3,00:45:00,07:45:00,420,5,2025-09-19 09:00:00,2025-09-19 08:42:00,
793,24,2025-09-19,2,1,2,00:45:00,07:30:00,405,5,2025-09-19 08:53:00,2025-09-19 09:00:00,
794,25,2025-09-19,1,2,2,01:30:00,07:00:00,330,6,2025-09-19 08:35:00,2025-09-19 09:00:00,
795,1,2025-09-22,2,1,3,00:45:00,06:45:00,360,6,2025-09-22 08:58:00,2025-09-22 08:40:00,
796,2,2025-09-22,3,3,1,23:00:00,07:15:00,495,6,2025-09-22 08:45:00,2025-09-22 09:00:00,
797,3,2025-09-22,2,1,3,00:15:00,07:45:00,450,5,2025-09-22 08:30:00,2025-09-22 08:50:00,
798,6,2025-09-22,2,1,2,00:30:00,08:30:00,480,6,2025-09-22 08:45:00,2025-09-22 08:54:00,
799,7,2025-09-22,1,3,2,02:15:00,07:15:00,300,6,2025-09-22 08:51:00,2025-09-22 08:57:00,
800,8,2025-09-22,2,2,3,02:30:00,09:15:00,405,6,2025-09-22 08:43:00,2025-09-22 08:54:00,
801,10,2025-09-22,2,1,3,22:45:00,08:45:00,600,6,2025-09-22 08:40:00,2025-09-22 08:30:00,
802,11,2025-09-22,3,2,2,01:00:00,09:45:00,525,5,2025-09-22 08:59:00,2025-09-22 08:58:00,
803,12,2025-09-22,2,2,3,02:15:00,08:15:00,360,7,2025-09-22 08:44:00,2025-09-22 08:38:00,
804,13,2025-09-22,3,3,3,00:00:00,07:30:00,450,8,2025-09-22 08:30:00,2025-09-22 08:46:00,
805,15,2025-09-22,3,3,3,23:00:00,07:45:00,525,5,2025-09-22 08:30:00,2025-09-22 08:43:00,
806,17,2025-09-22,2,2,3,22:00:00,08:45:00,600,6,2025-09-22 08:57:00,2025-09-22 09:00:00,
807,18,2025-09-22,3,1,2,00:00:00,09:15:00,555,6,2025-09-22 08:47:00,2025-09-22 08:39:00,
808,19,2025-09-22,2,2,3,22:15:00,09:30:00,600,7,2025-09-22 08:50:00,2025-09-22 08:36:00,
809,20,2025-09-22,3,1,2,22:45:00,06:30:00,465,5,2025-09-22 09:00:00,2025-09-22 08:45:00,
810,21,2025-09-22,2,2,3,22:00:00,07:30:00,570,6,2025-09-22 08:39:00,2025-09-22 08:51:00,
811,23,2025-09-22,3,3,3,00:45:00,07:45:00,420,7,2025-09-22 08:35:00,2025-09-22 08:41:00,
812,24,2025-09-22,2,2,3,22:30:00,08:00:00,570,4,2025-09-22 08:34:00,2025-09-22 08:57:00,
813,25,2025-09-22,3,1,3,22:00:00,07:00:00,540,4,2025-09-22 08:55:00,2025-09-22 08:54:00,
814,1,2025-09-23,2,1,3,00:15:00,06:45:00,390,7,2025-09-23 08:40:00,2025-09-23 08:33:00,
815,2,2025-09-23,1,2,2,02:45:00,06:45:00,240,4,2025-09-23 08:38:00,2025-09-23 08:55:00,
816,3,2025-09-23,2,2,2,22:30:00,06:30:00,480,8,2025-09-23 08:55:00,2025-09-23 08:36:00,
817,4,2025-09-23,1,3,2,02:30:00,06:00:00,240,5,2025-09-23 08:35:00,2025-09-23 08:34:00,
818,5,2025-09-23,3,1,3,00:15:00,07:45:00,450,6,2025-09-23 08:54:00,2025-09-23 08:50:00,
819,7,2025-09-23,3,1,3,00:00:00,08:45:00,525,6,2025-09-23 08:43:00,2025-09-23 08:33:00,
820,8,2025-09-23,2,2,3,02:45:00,07:15:00,270,5,2025-09-23 08:50:00,2025-09-23 08:45:00,
821,9,2025-09-23,1,2,3,02:00:00,07:45:00,345,6,2025-09-23 08:44:00,2025-09-23 08:42:00,
822,10,2025-09-23,2,3,3,00:30:00,07:00:00,390,6,2025-09-23 08:31:00,2025-09-23 08:44:00,
823,11,2025-09-23,3,2,2,23:00:00,08:00:00,540,7,2025-09-23 08:59:00,2025-09-23 08:41:00,
824,12,2025-09-23,1,2,3,00:45:00,06:30:00,345,7,2025-09-23 08:32:00,2025-09-23 08:34:00,
825,14,2025-09-23,3,1,1,22:00:00,07:45:00,585,7,2025-09-23 08:47:00,2025-09-23 08:53:00,
826,15,2025-09-23,2,1,2,00:00:00,06:30:00,390,7,2025-09-23 08:37:00,2025-09-23 08:39:00,
827,16,2025-09-23,1,1,2,02:45:00,08:00:00,315,6,2025-09-23 08:31:00,2025-09-23 09:00:00,
828,17,2025-09-23,3,1,2,00:15:00,08:45:00,510,8,2025-09-23 08:38:00,2025-09-23 08:40:00,
829,18,2025-09-23,3,1,2,01:00:00,08:00:00,420,6,2025-09-23 08:53:00,2025-09-23 08:39:00,
830,19,2025-09-23,1,3,1,01:00:00,06:30:00,330,6,2025-09-23 08:52:00,2025-09-23 08:32:00,
831,21,2025-09-23,2,3,3,23:00:00,08:00:00,540,6,2025-09-23 08:38:00,2025-09-23 08:54:00,
832,23,2025-09-23,1,1,2,00:30:00,06:15:00,345,8,2025-09-23 08:48:00,2025-09-23 08:55:00,
833,24,2025-09-23,3,1,2,22:15:00,06:30:00,495,6,2025-09-23 08:54:00,2025-09-23 08:47:00,
834,2,2025-09-24,2,2,3,02:00:00,08:30:00,390,4,2025-09-24 08:33:00,2025-09-24 08:58:00,
835,3,2025-09-24,2,1,3,01:00:00,08:45:00,465,6,2025-09-24 08:40:00,2025-09-24 08:38:00,
836,4,2025-09-24,3,3,1,22:15:00,06:00:00,465,6,2025-09-24 08:48:00,2025-09-24 08:30:00,
837,6,2025-09-24,3,1,2,22:45:00,06:45:00,480,5,2025-09-24 08:42:00,2025-09-24 08:47:00,
838,7,2025-09-24,2,2,3,22:30:00,07:15:00,525,6,2025-09-24 08:35:00,2025-09-24 08:35:00,
839,8,2025-09-24,2,2,2,02:00:00,06:45:00,285,7,2025-09-24 08:52:00,2025-09-24 08:34:00,
840,9,2025-09-24,3,1,3,23:15:00,09:00:00,585,8,2025-09-24 08:58:00,2025-09-24 08:38:00,
841,10,2025-09-24,2,1,2,02:15:00,09:15:00,420,6,2025-09-24 08:36:00,2025-09-24 08:49:00,
842,11,2025-09-24,2,2,3,01:15:00,08:30:00,435,7,2025-09-24 08:48:00,2025-09-24 08:43:00,
843,12,2025-09-24,1,2,1,02:30:00,08:15:00,345,5,2025-09-24 08:58:00,2025-09-24 08:33:00,
844,13,2025-09-24,3,1,3,01:30:00,09:00:00,450,9,2025-09-24 08:42:00,2025-09-24 08:48:00,
845,15,2025-09-24,3,2,2,23:30:00,07:15:00,465,9,2025-09-24 08:48:00,2025-09-24 08:33:00,
846,16,2025-09-24,3,1,2,23:15:00,06:15:00,420,6,2025-09-24 08:53:00,2025-09-24 08:31:00,
847,18,2025-09-24,3,3,3,22:45:00,07:15:00,510,3,2025-09-24 08:33:00,2025-09-24 08:48:00,
848,19,2025-09-24,3,1,2,22:15:00,06:00:00,465,8,2025-09-24 08:40:00,2025-09-24 08:36:00,
849,20,2025-09-24,1,2,2,01:15:00,07:00:00,345,5,2025-09-24 08:40:00,2025-09-24 08:43:00,
850,21,2025-09-24,3,3,2,01:30:00,09:15:00,465,7,2025-09-24 08:34:00,2025-09-24 08:36:00,
851,22,2025-09-24,1,3,3,01:30:00,07:15:00,345,4,2025-09-24 09:00:00,2025-09-24 08:38:00,
852,23,2025-09-24,3,2,3,01:00:00,08:00:00,420,7,2025-09-24 08:35:00,2025-09-24 08:31:00,
853,24,2025-09-24,3,1,3,22:45:00,08:15:00,570,7,2025-09-24 08:58:00,2025-09-24 08:39:00,
854,25,2025-09-24,3,2,2,23:30:00,08:15:00,525,6,2025-09-24 08:30:00,2025-09-24 08:45:00,
855,1,2025-09-25,3,2,3,02:00:00,09:30:00,450,7,2025-09-25 08:37:00,2025-09-25 08:44:00,
856,2,2025-09-25,3,2,2,23:30:00,09:45:00,600,4,2025-09-25 08:45:00,2025-09-25 08:37:00,
857,3,2025-09-25,1,2,3,01:15:00,06:15:00,300,6,2025-09-25 08:42:00,2025-09-25 08:37:00,
858,4,2025-09-25,1,1,2,02:15:00,06:30:00,255,6,2025-09-25 08:46:00,2025-09-25 08:38:00,
859,5,2025-09-25,2,3,2,22:30:00,08:45:00,600,4,2025-09-25 08:48:00,2025-09-25 09:00:00,
860,7,2025-09-25,3,1,3,22:15:00,08:30:00,600,7,2025-09-25 08:54:00,2025-09-25 09:00:00,
861,8,2025-09-25,2,2,1,02:15:00,09:00:00,405,5,2025-09-25 08:34:00,2025-09-25 09:00:00,
862,9,2025-09-25,2,2,3,22:30:00,09:30:00,600,6,2025-09-25 08:36:00,2025-09-25 08:35:00,
863,10,2025-09-25,3,1,2,22:30:00,09:30:00,600,7,2025-09-25 08:38:00,2025-09-25 08:48:00,
864,11,2025-09-25,3,3,1,23:45:00,08:00:00,495,6,2025-09-25 08:49:00,2025-09-25 08:36:00,
865,12,2025-09-25,3,2,2,23:30:00,06:30:00,420,8,2025-09-25 08:54:00,2025-09-25 08:37:00,
866,13,2025-09-25,2,3,3,02:30:00,09:15:00,405,5,2025-09-25 08:43:00,2025-09-25 09:00:00,
867,14,2025-09-25,1,2,2,02:00:00,06:00:00,240,5,2025-09-25 08:34:00,2025-09-25 08:37:00,
868,15,2025-09-25,2,2,2,01:00:00,07:45:00,405,7,2025-09-25 08:43:00,2025-09-25 08:47:00,
869,16,2025-09-25,3,2,2,22:00:00,09:15:00,600,6,2025-09-25 08:36:00,2025-09-25 08:36:00,
870,17,2025-09-25,2,1,1,00:00:00,06:30:00,390,5,2025-09-25 08:30:00,2025-09-25 08:59:00,
871,19,2025-09-25,1,1,2,02:45:00,06:30:00,240,5,2025-09-25 08:58:00,2025-09-25 08:44:00,
872,21,2025-09-25,3,3,3,23:00:00,08:15:00,555,7,2025-09-25 08:32:00,2025-09-25 08:55:00,
873,22,2025-09-25,2,2,3,00:15:00,06:45:00,390,8,2025-09-25 08:52:00,2025-09-25 08:38:00,
874,23,2025-09-25,1,1,2,02:15:00,06:45:00,270,6,2025-09-25 08:36:00,2025-09-25 08:55:00,
875,24,2025-09-25,1,3,3,01:30:00,06:00:00,270,6,2025-09-25 08:37:00,2025-09-25 08:59:00,
876,25,2025-09-25,1,2,3,02:30:00,06:45:00,255,7,2025-09-25 08:59:00,2025-09-25 08:41:00,
877,1,2025-09-26,1,2,2,01:15:00,06:00:00,285,4,2025-09-26 08:48:00,2025-09-26 08:30:00,
878,2,2025-09-26,3,1,3,00:15:00,07:15:00,420,7,2025-09-26 08:31:00,2025-09-26 08:53:00,
879,3,2025-09-26,2,1,1,23:15:00,07:15:00,480,2,2025-09-26 08:44:00,2025-09-26 08:31:00,
880,4,2025-09-26,2,3,3,01:15:00,07:00:00,345,6,2025-09-26 08:59:00,2025-09-26 08:53:00,
881,5,2025-09-26,2,1,3,23:30:00,08:45:00,555,7,2025-09-26 08:32:00,2025-09-26 08:56:00,
882,6,2025-09-26,2,1,3,23:45:00,09:00:00,555,8,2025-09-26 08:31:00,2025-09-26 08:47:00,
883,7,2025-09-26,2,2,2,23:45:00,06:00:00,375,5,2025-09-26 08:54:00,2025-09-26 08:35:00,
884,8,2025-09-26,2,1,3,23:00:00,07:45:00,525,6,2025-09-26 08:37:00,2025-09-26 08:52:00,
885,9,2025-09-26,2,1,3,23:30:00,08:45:00,555,5,2025-09-26 08:49:00,2025-09-26 08:47:00,
886,10,2025-09-26,2,3,2,02:15:00,09:45:00,450,6,2025-09-26 08:56:00,2025-09-26 08:55:00,
887,11,2025-09-26,3,1,2,01:30:00,08:30:00,420,7,2025-09-26 08:59:00,2025-09-26 08:53:00,
888,13,2025-09-26,3,2,3,22:15:00,09:30:00,600,4,2025-09-26 08:47:00,2025-09-26 08:44:00,
889,15,2025-09-26,3,2,2,22:00:00,07:00:00,540,8,2025-09-26 08:52:00,2025-09-26 08:47:00,
890,16,2025-09-26,2,3,2,22:45:00,09:15:00,600,5,2025-09-26 08:35:00,2025-09-26 08:47:00,
891,19,2025-09-26,3,1,3,23:15:00,07:00:00,465,5,2025-09-26 08:49:00,2025-09-26 08:47:00,
892,20,2025-09-26,3,2,3,22:15:00,06:30:00,495,8,2025-09-26 08:32:00,2025-09-26 08:38:00,
893,22,2025-09-26,2,1,3,00:30:00,07:15:00,405,5,2025-09-26 08:31:00,2025-09-26 08:43:00,
894,23,2025-09-26,2,2,3,01:15:00,07:15:00,360,7,2025-09-26 08:52:00,2025-09-26 08:50:00,
895,24,2025-09-26,3,3,1,22:15:00,09:00:00,600,7,2025-09-26 08:50:00,2025-09-26 08:47:00,
896,25,2025-09-26,3,1,3,22:30:00,09:15:00,600,4,2025-09-26 08:57:00,2025-09-26 08:40:00,
897,1,2025-09-29,3,2,2,22:00:00,06:00:00,480,9,2025-09-29 08:52:00,2025-09-29 08:30:00,
898,2,2025-09-29,3,1,3,22:00:00,08:15:00,600,10,2025-09-29 08:55:00,2025-09-29 08:50:00,
899,3,2025-09-29,1,3,3,02:00:00,06:15:00,255,6,2025-09-29 08:55:00,2025-09-29 08:33:00,
900,4,2025-09-29,1,3,3,01:30:00,06:00:00,270,9,2025-09-29 08:41:00,2025-09-29 08:40:00,
901,5,2025-09-29,3,2,3,01:00:00,08:30:00,450,7,2025-09-29 08:32:00,2025-09-29 08:47:00,
902,6,2025-09-29,3,1,2,23:45:00,08:45:00,540,5,2025-09-29 08:54:00,2025-09-29 08:32:00,
903,7,2025-09-29,3,1,3,23:15:00,08:00:00,525,7,2025-09-29 08:45:00,2025-09-29 08:31:00,
904,8,2025-09-29,2,2,3,02:45:00,09:00:00,375,7,2025-09-29 08:31:00,2025-09-29 08:49:00,
905,9,2025-09-29,3,3,3,22:00:00,08:15:00,600,4,2025-09-29 08:50:00,2025-09-29 08:40:00,
906,10,2025-09-29,3,2,3,22:30:00,08:15:00,585,5,2025-09-29 08:48:00,2025-09-29 08:33:00,
907,11,2025-09-29,3,1,1,23:45:00,07:30:00,465,4,2025-09-29 08:40:00,2025-09-29 08:41:00,
908,12,2025-09-29,3,2,3,22:30:00,08:15:00,585,5,2025-09-29 08:42:00,2025-09-29 08:53:00,
909,13,2025-09-29,3,2,3,22:00:00,09:00:00,600,6,2025-09-29 08:37:00,2025-09-29 08:43:00,
910,14,2025-09-29,1,2,3,02:45:00,08:00:00,315,5,2025-09-29 08:54:00,2025-09-29 08:50:00,
911,15,2025-09-29,2,1,3,02:15:00,07:00:00,285,3,2025-09-29 08:55:00,2025-09-29 08:31:00,
912,16,2025-09-29,3,1,3,22:45:00,08:00:00,555,8,2025-09-29 08:59:00,2025-09-29 08:46:00,
913,17,2025-09-29,3,1,2,22:30:00,08:15:00,585,7,2025-09-29 08:45:00,2025-09-29 08:45:00,
914,18,2025-09-29,3,2,3,23:15:00,09:15:00,600,5,2025-09-29 08:32:00,2025-09-29 08:42:00,
915,20,2025-09-29,2,1,3,00:15:00,07:00:00,405,8,2025-09-29 08:34:00,2025-09-29 08:52:00,
916,21,2025-09-29,2,3,1,01:30:00,07:30:00,360,6,2025-09-29 08:43:00,2025-09-29 08:39:00,
917,22,2025-09-29,3,2,1,23:00:00,07:45:00,525,3,2025-09-29 08:34:00,2025-09-29 08:41:00,
918,23,2025-09-29,1,1,2,02:45:00,07:00:00,255,7,2025-09-29 08:54:00,2025-09-29 08:38:00,
919,24,2025-09-29,3,2,2,22:45:00,06:45:00,480,5,2025-09-29 08:50:00,2025-09-29 08:42:00,
920,25,2025-09-29,3,1,3,23:30:00,08:30:00,540,8,2025-09-29 08:31:00,2025-09-29 08:35:00,
921,1,2025-09-30,3,1,3,01:15:00,08:30:00,435,4,2025-09-30 08:35:00,2025-09-30 08:39:00,
922,2,2025-09-30,3,1,2,23:00:00,06:45:00,465,8,2025-09-30 08:43:00,2025-09-30 08:55:00,
923,3,2025-09-30,1,3,3,00:30:00,06:15:00,345,8,2025-09-30 08:41:00,2025-09-30 08:37:00,
924,4,2025-09-30,2,1,3,02:15:00,08:30:00,375,8,2025-09-30 08:53:00,2025-09-30 08:34:00,
925,5,2025-09-30,3,2,2,01:00:00,08:00:00,420,5,2025-09-30 08:50:00,2025-09-30 08:31:00,
926,6,2025-09-30,3,2,3,00:15:00,07:15:00,420,5,2025-09-30 08:54:00,2025-09-30 08:56:00,
